,FCLTY_NM,CTGRY_THREE_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
1272,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,2,4,4,4,4
1273,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,50,3,2,3,1,4
1274,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,20,7,5,4,1,1
1275,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,40,3,4,5,4,3
1276,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,30,3,2,3,4,3
1277,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,3,2,2,6,3
1278,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,40,6,6,2,5,1
1279,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,5,5,2,7,2
1280,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,40,7,6,1,7,2
1281,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,40,2,1,1,5,8
1282,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,40,4,6,2,7,2
1283,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,0,60,5,4,6,3,3
1284,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,0,30,3,6,5,2,2
1285,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,4,5,6,3,3
1286,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,2,2,2,6,1
1287,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,30,2,2,2,6,1
1288,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,30,6,3,7,3,2
1289,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,4.0,0,30,7,7,7,3,5
1290,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,5,2,2,6,7
1291,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,20,1,4,4,6,1
1292,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,30,3,3,6,5,1
1293,제주항공우주박물관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,60,2,2,3,2,2
1294,제주항일기념관,대형기념관/묘역,0,0,0,1,0,0,1,5.0,1,40,4,6,2,6,1
1295,제주항일기념관,대형기념관/묘역,0,0,0,1,0,0,1,5.0,0,30,2,2,1,2,0
1296,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,4.0,1,30,5,1,7,3,3
1297,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,1.0,1,30,6,4,1,6,4
1298,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,5.0,0,20,6,6,6,7,3
1299,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,5.0,0,30,4,3,3,3,2
1300,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,5.0,0,30,5,6,1,3,0
1301,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,3.0,1,30,6,3,7,3,2
1302,제주해양동물박물관,기타전시/박물관,1,1,1,0,1,0,1,5.0,1,50,4,4,4,4,2
1303,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,0,30,5,2,7,7,0
1304,제주현대미술관,대형미술관,0,1,0,1,1,0,1,4.0,1,50,3,3,2,2,2
1305,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,1,30,3,4,6,4,0
1306,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,1,30,5,5,2,7,2
1307,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,0,20,6,1,1,6,1
1308,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,1,20,4,4,6,6,1
1309,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,1,30,6,2,5,7,1
1310,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,1,20,1,3,1,7,0
1311,제주현대미술관,대형미술관,0,1,0,1,1,0,1,4.0,1,60,5,2,2,7,5
1312,제주현대미술관,대형미술관,0,1,0,1,1,0,1,4.0,1,60,5,2,2,7,5
1313,제주현대미술관,대형미술관,0,1,0,1,1,0,1,4.0,1,20,3,2,6,2,1
1314,제주현대미술관,대형미술관,0,1,0,1,1,0,1,5.0,0,30,5,4,2,7,0
1315,제주현대미술관,대형미술관,0,1,0,1,1,0,1,4.0,0,50,5,4,1,7,1
1316,조안베어뮤지엄,기타전시/박물관,0,0,0,1,0,0,1,4.0,1,30,6,4,6,5,3
1317,중문미로파크,테마공원/대형놀이공원,0,0,0,0,0,0,1,4.0,0,30,4,5,2,6,1
1318,초콜릿박물관,기타전시/박물관,1,1,1,0,0,0,1,3.0,0,50,4,4,4,4,4
1319,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,60,1,4,2,7,3
1320,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,5,3,5,7,0
1321,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,20,3,4,3,4,4
1322,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,1,30,1,1,1,7,1
1323,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,40,2,2,1,7,2
1324,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,50,3,3,5,3,3
1325,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,3,6,3,6,1
1326,카멜리아힐,식물원,1,1,1,0,1,0,1,1.0,0,40,4,3,2,7,0
1327,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,1,5,1,2,1
1328,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,2,2,5,5,3
1329,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,2,7,5,3,0
1330,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,1,4,4,7,1
1331,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,50,1,2,3,5,3
1332,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,30,2,4,1,6,0
1333,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,3,5,2,5,0
1334,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,50,4,3,3,3,3
1335,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,50,2,2,2,3,1
1336,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,50,4,2,6,6,4
1337,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,40,5,5,2,2,1
1338,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,1,30,4,4,1,7,1
1339,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,40,3,5,2,2,1
1340,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,0,30,1,2,5,3,2
1341,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,50,4,3,4,5,2
1342,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,2,1,4,7,1
1343,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,40,2,6,2,4,4
1344,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,0,40,4,4,4,4,0
1345,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,20,7,5,6,7,1
1346,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,20,4,3,5,5,1
1347,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,20,4,4,5,3,0
1348,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,1,1,1,3,6
1349,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,50,3,2,2,1,7
1350,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,0,20,3,3,4,4,3
1351,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,20,4,5,2,6,2
1352,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,40,4,4,2,6,3
1353,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,60,5,3,3,4,2
1354,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,30,2,4,6,4,1
1355,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,40,1,2,2,6,1
1356,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,30,5,5,6,3,2
1357,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,4,5,3,6,3
1358,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,20,4,3,5,6,1
1359,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,4,4,7,7,1
1360,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,0,50,3,3,3,4,2
1361,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,20,5,2,6,3,0
1362,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,1,30,2,4,2,2,0
1363,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,1,30,7,7,1,7,2
1364,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,6,5,2,5,1
1365,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,30,1,4,1,5,2
1366,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,50,2,2,1,4,1
1367,카멜리아힐,식물원,1,1,1,0,1,0,1,3.0,1,30,4,5,5,5,1
1368,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,6,3,2,7,1
1369,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,1,30,1,2,7,5,1
1370,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,30,4,2,2,2,1
1371,카멜리아힐,식물원,1,1,1,0,1,0,1,4.0,1,50,6,6,7,5,3
1372,카멜리아힐,식물원,1,1,1,0,1,0,1,5.0,0,30,4,5,6,6,1
1373,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,40,5,3,6,6,2
1374,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,20,1,2,1,7,3
1375,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,0,20,3,3,4,4,3
1376,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,40,3,3,2,6,1
1377,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,2.0,1,30,2,4,4,7,1
1378,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,1,20,2,3,2,5,1
1379,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,1,20,6,3,6,4,1
1380,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,20,7,1,7,1,0
1381,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,0,20,2,6,5,6,0
1382,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,30,2,3,3,6,0
1383,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,0,20,3,3,3,5,3
1384,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,1,30,5,3,2,6,1
1385,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,0,30,6,6,6,6,0
1386,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,20,2,3,4,6,1
1387,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,20,1,5,4,1,0
1388,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,1,30,4,7,2,7,0
1389,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,3.0,0,20,3,1,4,1,1
1390,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,20,4,4,6,6,1
1391,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,60,4,4,4,4,2
1392,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,20,1,3,1,7,0
1393,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,30,4,6,2,6,1
1394,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,0,30,4,5,2,7,1
1395,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,1,30,2,1,7,6,2
1396,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,0,50,5,3,3,4,1
1397,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,1,20,3,2,5,3,1
1398,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,0,30,2,2,2,3,1
1399,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,5.0,0,20,3,2,2,7,1
1400,포도뮤지엄,기타전시/박물관,0,0,1,0,1,0,1,4.0,1,30,4,4,5,5,0
1401,핀크스GC,골프장CC,0,0,1,0,0,0,1,5.0,1,30,2,4,4,7,1
1402,한라생태숲,대형시민/도심공원,1,1,1,0,0,1,1,4.0,1,40,4,4,3,2,2
1403,한라생태숲,대형시민/도심공원,1,1,1,0,0,1,1,5.0,0,20,1,4,4,6,1
1404,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,60,1,4,2,7,3
1405,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,30,5,3,5,7,0
1406,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,0,20,4,3,5,6,1
1407,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,40,4,4,3,3,1
1408,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,3.0,0,30,4,5,2,6,2
1409,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,0,30,7,7,1,1,3
1410,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,2.0,1,30,6,5,6,6,4
1411,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,3.0,1,30,3,3,5,3,0
1412,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,3.0,1,40,3,4,5,4,3
1413,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,20,4,2,1,6,0
1414,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,3.0,1,50,6,4,6,4,0
1415,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,30,3,4,6,4,0
1416,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,40,4,2,3,6,0
1417,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,3.0,1,30,5,5,2,7,2
1418,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,20,3,3,6,4,0
1419,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,60,5,5,3,6,0
1420,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,0,20,6,1,1,6,1
1421,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,20,5,4,7,2,0
1422,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,20,1,1,7,5,1
1423,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,0,20,1,3,5,7,1
1424,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,30,6,2,5,7,1
1425,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,20,1,2,7,5,0
1426,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,50,7,7,7,7,3
1427,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,60,3,3,3,3,1
1428,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,20,4,2,4,7,1
1429,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,30,7,2,4,5,0
1430,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,0,50,1,4,4,1,1
1431,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,20,4,4,5,5,0
1432,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,1,20,3,2,5,3,1
1433,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,1,30,4,4,2,5,1
1434,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,5.0,0,20,2,3,6,5,0
1435,한라수목원,휴양림/수목원,1,1,1,0,0,0,1,4.0,0,20,6,2,1,7,0
1436,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,60,1,2,3,6,0
1437,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,20,3,6,1,7,0
1438,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,0,40,5,5,2,2,1
1439,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,3,3,2,4,3
1440,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,20,6,4,1,7,3
1441,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,20,7,6,1,7,1
1442,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,0,20,2,6,2,7,3
1443,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,4,3,2,5,2
1444,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,20,2,2,6,5,2
1445,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,20,6,5,5,6,1
1446,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,30,6,6,1,5,1
1447,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,5,4,5,4,1
1448,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,20,5,3,1,7,1
1449,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,40,4,4,5,5,2
1450,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,20,6,4,2,7,3
1451,한림공원,유명관광지,1,1,1,0,0,0,1,3.0,1,50,4,2,1,7,1
1452,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,30,6,6,1,7,1
1453,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,0,50,4,4,4,4,3
1454,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,50,2,2,3,1,1
1455,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,4,4,6,5,1
1456,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,0,30,3,3,1,5,1
1457,한림공원,유명관광지,1,1,1,0,0,0,1,5.0,1,30,2,1,7,6,2
1458,한림공원,유명관광지,1,1,1,0,0,0,1,4.0,1,30,4,4,2,5,1
1459,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,1,4,1,1,2
1460,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,4,7,6,7
1461,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,4,1,7,2,1
1462,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,5,7,7,0
1463,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,5,7,7,0
1464,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,2,1,1,7,0
1465,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,1,2,6,5,0
1466,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,1,2,6,5,0
1467,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,1,2,6,5,0
1468,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,40,4,6,6,2,2
1469,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,2,7,1,0
1470,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,1,30,3,3,6,5,2
1471,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,3,6,4,7,0
1472,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,3,5,4,4,5
1473,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,4,3,2,7,0
1474,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,5,1,7,0
1475,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,4,4,4,4,1
1476,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,2,5,6,5,3
1477,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,6,5,5,4,3
1478,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,1,5,1,2,1
1479,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,2,2,5,5,3
1480,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,20,2,4,4,5,1
1481,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,4,7,4,1,2
1482,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,3,5,4,0
1483,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,4,4,4,2
1484,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,5,5,4,1
1485,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,4,4,6,7,2
1486,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,4,4,6,7,2
1487,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,1,7,1,5,6
1488,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,3,4,6,6,1
1489,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,7,4,3,7,1
1490,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,5,2,5,0
1491,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,6,4,6,2,3
1492,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,3,3,4,4,1
1493,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,3,3,3,6,0
1494,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,2,3,6,0
1495,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,2,3,6,0
1496,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,3,6,1,7,1
1497,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,2,6,2,7,2
1498,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,2,2,2,4,1
1499,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,4,5,2,6,2
1500,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,4,5,2,6,2
1501,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,7,2,7,7,1
1502,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,50,5,5,3,3,1
1503,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,1,1,7,4,1
1504,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,2,4,3,6,1
1505,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,2,2,1,2
1506,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,4,5,6,6,1
1507,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,3,3,3,2,3
1508,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,4,4,1,7,0
1509,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,3,5,6,1
1510,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,1,7,1,7,2
1511,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,3,2,1,5,1
1512,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,6,7,2,4
1513,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,6,7,2,4
1514,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,6,3,1,6,3
1515,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,7,6,5,5,2
1516,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,2,3,6,2,3
1517,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,2,3,6,2,3
1518,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,6,4,1,7,1
1519,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,6,2,2,7,2
1520,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,6,2,2,7,2
1521,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,6,2,2,7,2
1522,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,6,2,2,7,2
1523,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,6,6,4,4,3
1524,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,6,6,6,6,4
1525,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,4,6,4,1
1526,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,2,3,5,4,2
1527,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,2,3,5,4,2
1528,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,3,2,3,1,4
1529,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,50,3,2,3,1,4
1530,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,4,7,5,2
1531,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,40,3,5,3,6,1
1532,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,4,3,2,4,3
1533,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,40,3,3,3,3,3
1534,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,4,4,5,3,1
1535,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,2,6,6,4
1536,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,4,4,4,4,0
1537,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,4,4,6,4,0
1538,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,5,5,5,7,0
1539,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,5,4,1,7,1
1540,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,4,3,3,7,3
1541,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,3,6,6,1
1542,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,2,7,6,1
1543,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,3,6,6,0
1544,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,6,2,6,1
1545,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,5,5,3,6,1
1546,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,2,1,6,0
1547,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,4,5,7,4,2
