TRAVEL_ID,GENDER,AGE_GRP,FCLTY_ID,FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,DGSTFN
h_h003722,남,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h003726,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004032,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004105,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004150,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004184,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h004206,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004218,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004219,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004233,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004328,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h004406,남,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h004499,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h004696,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004845,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005014,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h005044,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005058,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005113,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005177,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005181,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005184,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005201,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005234,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005428,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005495,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005535,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005605,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005680,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005763,남,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005851,여,20,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005884,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h005888,여,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h006435,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h006443,남,40,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h006530,여,60,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h006581,남,30,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h006681,여,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h006766,남,50,261,오설록티뮤지엄,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000053,여,30,280,우도봉,문화관광/명소,관광지,N,5.0
h_h000339,여,40,280,우도봉,문화관광/명소,관광지,N,5.0
h_h000759,여,30,280,우도봉,문화관광/명소,관광지,N,3.0
h_h001574,남,20,280,우도봉,문화관광/명소,관광지,N,5.0
h_h002659,여,30,280,우도봉,문화관광/명소,관광지,N,4.0
h_h003720,여,20,280,우도봉,문화관광/명소,관광지,N,4.0
h_h000884,여,30,287,웅지승마센터,문화관광/명소,관광지,유명관광지,4.0
h_h000143,여,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,2.0
h_h000271,여,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h000599,여,50,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h000609,여,50,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,3.0
h_h000637,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h000765,남,40,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h000871,남,40,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h001127,여,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h001306,여,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h001366,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h001392,남,40,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h001989,여,50,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h002132,남,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h002133,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h002653,여,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h002873,여,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h003057,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h003219,여,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h003742,여,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h003744,여,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h004298,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,3.0
h_h004845,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,1.0
h_h004919,남,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h005037,남,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h005066,여,20,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h005181,남,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h006375,여,30,292,윈드1947카트테마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h000616,여,50,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h000768,여,50,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h001127,여,30,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h001200,남,50,297,이중섭미술관,전시/공연,전시/기념관,미술관,3.0
h_h001242,여,20,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h001705,여,60,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h001713,여,40,297,이중섭미술관,전시/공연,전시/기념관,미술관,3.0
h_h001788,남,50,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h001935,여,40,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h001954,여,20,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h002138,남,30,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h002335,여,30,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h002552,여,20,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h002751,남,20,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h002873,여,30,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h003264,남,40,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h003272,여,50,297,이중섭미술관,전시/공연,전시/기념관,미술관,4.0
h_h003563,남,30,297,이중섭미술관,전시/공연,전시/기념관,미술관,3.0
h_h004300,여,30,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h004376,여,50,297,이중섭미술관,전시/공연,전시/기념관,미술관,2.0
h_h004446,여,20,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h006464,남,40,297,이중섭미술관,전시/공연,전시/기념관,미술관,5.0
h_h003135,남,30,304,일출랜드,문화관광/명소,관광지,유명관광지,4.0
h_h000032,여,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h000037,남,40,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h000049,여,60,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000097,남,50,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000108,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000271,여,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000336,여,50,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000765,남,40,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h000789,여,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000897,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h000926,여,40,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h001025,남,50,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h001443,여,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h001451,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h001572,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h001874,여,40,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h001889,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h002163,여,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h002548,남,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h003359,남,60,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h003531,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h003872,여,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h003876,여,60,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h003880,여,60,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h004032,남,30,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h004244,남,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h004911,여,50,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,4.0
h_h005580,여,20,310,절물자연휴양림,문화관광/명소,관광지,휴양림/수목원,5.0
h_h001849,여,40,317,제주4.3평화공원,레저/체육/공원,공원,대형시민/도심공원,5.0
h_h003359,남,60,317,제주4.3평화공원,레저/체육/공원,공원,대형시민/도심공원,5.0
h_h004288,여,50,317,제주4.3평화공원,레저/체육/공원,공원,대형시민/도심공원,5.0
h_h005559,남,30,317,제주4.3평화공원,레저/체육/공원,공원,대형시민/도심공원,5.0
h_h000768,여,50,318,제주4.3평화공원제주4.3평화기념관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h003717,여,40,318,제주4.3평화공원제주4.3평화기념관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h004911,여,50,318,제주4.3평화공원제주4.3평화기념관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005321,여,40,318,제주4.3평화공원제주4.3평화기념관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000042,여,60,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,3.0
h_h000314,남,50,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h000334,남,40,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h000584,여,40,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h000868,남,40,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h001482,남,50,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h001643,남,40,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h003614,여,20,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,4.0
h_h005234,여,30,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,5.0
h_h006435,여,50,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,4.0
h_h006462,남,30,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,4.0
h_h006665,남,30,323,제주곶자왈도립공원,레저/체육/공원,공원,도립공원,4.0
h_h000238,남,30,327,제주국제평화센터,전시/공연,전시/기념관,대형기념관/묘역,4.0
h_h000212,여,40,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h000324,여,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h000481,여,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h001034,여,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h001233,여,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h001276,남,30,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h001582,남,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h001731,여,30,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h002684,남,40,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h003763,여,60,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h003980,여,50,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h004251,여,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h005342,여,30,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h005851,여,20,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h006102,남,30,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,5.0
h_h006697,여,30,332,제주도립김창열미술관,전시/공연,전시/기념관,미술관,4.0
h_h000234,여,50,333,제주도립미술관,전시/공연,전시/기념관,대형미술관,5.0
h_h000772,여,40,333,제주도립미술관,전시/공연,전시/기념관,대형미술관,5.0
h_h000821,여,30,333,제주도립미술관,전시/공연,전시/기념관,대형미술관,4.0
h_h001167,여,40,333,제주도립미술관,전시/공연,전시/기념관,대형미술관,4.0
h_h001364,여,40,333,제주도립미술관,전시/공연,전시/기념관,대형미술관,4.0
h_h000329,남,30,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,1.0
h_h000337,여,50,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,5.0
h_h000719,여,50,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,5.0
h_h002723,여,40,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,4.0
h_h004060,여,20,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,5.0
h_h005583,여,30,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,5.0
h_h006472,남,30,335,제주돌문화공원,문화관광/명소,관광지,유명관광지,5.0
h_h002378,남,30,339,제주러브랜드,문화관광/명소,관광지,유명관광지,4.0
h_h000068,여,30,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h000342,여,50,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000756,여,40,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,3.0
h_h000760,여,50,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000871,남,40,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002291,여,40,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002356,여,20,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h002474,남,50,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002659,여,30,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h002659,여,30,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,2.0
h_h002694,여,50,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h002847,남,60,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h003094,남,30,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h003481,남,40,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h003556,여,20,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h003880,여,60,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,3.0
h_h004298,남,20,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h006617,여,50,346,제주민속촌,전시/공연,전시/기념관,대형전시/박물관,3.0
h_h000453,여,30,348,제주불빛정원,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h002246,여,30,348,제주불빛정원,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h003536,남,20,348,제주불빛정원,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h000047,여,50,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,3.0
h_h000584,여,40,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h000592,여,30,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,5.0
h_h001150,여,50,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h001182,여,50,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h001288,여,50,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h001847,여,40,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,5.0
h_h002629,여,40,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h002944,여,30,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h003871,여,20,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,2.0
h_h004208,여,40,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h006682,여,30,352,제주시민속오일시장,문화관광/명소,관광지,유명관광지,4.0
h_h000218,남,50,355,제주신화월드,문화관광/명소,관광지,유명관광지,5.0
h_h000069,여,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h000188,남,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h000222,여,30,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h000306,남,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h000484,여,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,3.0
h_h000488,여,20,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h000512,남,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h000678,여,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h000689,남,30,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h000763,여,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h000771,여,40,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h000815,남,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h001406,여,40,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h001429,여,30,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h001433,남,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h001742,여,40,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h001849,여,40,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h002027,남,40,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h002265,남,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h002328,남,40,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h002659,여,30,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h003120,남,20,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h003660,여,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,4.0
h_h004298,남,20,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h004330,여,30,359,제주아트서커스,전시/공연,영화/연극/공연,N,3.0
h_h004530,남,20,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h005535,여,50,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h006402,여,30,359,제주아트서커스,전시/공연,영화/연극/공연,N,5.0
h_h001257,여,50,361,제주영상문화산업진흥원,전시/공연,영화/연극/공연,공연/연극/문화센터,5.0
h_h000068,여,30,367,제주월드컵경기장,레저/체육/공원,대형체육시설,월드컵경기장,5.0
h_h000163,남,40,367,제주월드컵경기장,레저/체육/공원,대형체육시설,월드컵경기장,4.0
h_h000257,남,50,367,제주월드컵경기장,레저/체육/공원,대형체육시설,월드컵경기장,4.0
h_h001724,남,30,367,제주월드컵경기장,레저/체육/공원,대형체육시설,월드컵경기장,5.0
h_h004099,남,20,367,제주월드컵경기장,레저/체육/공원,대형체육시설,월드컵경기장,5.0
h_h006668,남,50,367,제주월드컵경기장,레저/체육/공원,대형체육시설,월드컵경기장,5.0
h_h002035,여,20,381,제주종합경기장,레저/체육/공원,대형체육시설,종합운동장컴플렉스,4.0
h_h002145,남,20,381,제주종합경기장,레저/체육/공원,대형체육시설,종합운동장컴플렉스,4.0
h_h004410,여,30,381,제주종합경기장,레저/체육/공원,대형체육시설,종합운동장컴플렉스,5.0
h_h004621,여,20,381,제주종합경기장,레저/체육/공원,대형체육시설,종합운동장컴플렉스,5.0
h_h001494,여,20,386,제주차귀도요트투어,레저/체육/공원,대형레저시설,요트장,4.0
h_h001959,남,30,386,제주차귀도요트투어,레저/체육/공원,대형레저시설,요트장,5.0
h_h000200,여,40,388,제주커피박물관바움,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h002125,남,30,388,제주커피박물관바움,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000093,여,30,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h000529,여,50,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h000537,여,50,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h000829,여,30,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h002948,여,30,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h003444,남,40,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,3.0
h_h003978,여,40,389,제주코코몽에코파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h006434,남,50,395,제주학생문화원,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000013,남,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000020,여,50,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000125,남,50,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h000192,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000283,남,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h000321,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h000453,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h000486,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000589,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000833,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h000855,여,50,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001054,남,20,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001156,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h001254,남,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001670,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001688,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h001726,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001742,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002042,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002308,여,40,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002428,남,60,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h002498,남,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h002771,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002913,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h002913,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h003578,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h003684,남,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h003703,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h004055,남,20,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h005309,여,30,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h006530,여,60,397,제주항공우주박물관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001905,여,40,398,제주항일기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h006215,남,30,398,제주항일기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h000104,여,30,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000745,여,30,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,1.0
h_h001737,남,20,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001976,남,30,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002549,남,30,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h003578,여,30,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h005017,여,50,400,제주해양동물박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000724,남,30,401,제주현대미술관,전시/공연,전시/기념관,대형미술관,5.0
