iter	Passed	Remaining
1668	42586	84993
1669	42607	84960
1670	42628	84925
1671	42648	84887
1672	42669	84854
1673	42691	84822
1674	42714	84791
1675	42735	84756
1676	42760	84729
1677	42779	84692
1678	42801	84659
1679	42823	84627
1680	42842	84588
1681	42863	84554
1682	42882	84516
1683	42906	84488
1684	42927	84454
1685	42952	84428
1686	42973	84392
1687	42994	84358
1688	43015	84324
1689	43035	84287
1690	43053	84249
1691	43072	84210
1692	43092	84173
1693	43112	84137
1694	43145	84126
1695	43167	84095
1696	43189	84063
1697	43213	84034
1698	43233	83999
1699	43254	83965
1700	43275	83930
1701	43296	83895
1702	43320	83867
1703	43344	83839
1704	43367	83810
1705	43389	83777
1706	43410	83743
1707	43434	83715
1708	43456	83683
1709	43478	83651
1710	43505	83630
1711	43534	83610
1712	43562	83589
1713	43589	83567
1714	43611	83536
1715	43636	83508
1716	43658	83477
1717	43684	83453
1718	43712	83433
1719	43740	83412
1720	43763	83381
1721	43787	83354
1722	43813	83330
1723	43838	83304
1724	43865	83280
1725	43890	83255
1726	43912	83223
1727	43938	83197
1728	43959	83164
1729	43980	83130
1730	44005	83103
1731	44029	83076
1732	44052	83045
1733	44077	83020
1734	44099	82988
1735	44126	82966
1736	44156	82949
1737	44181	82923
1738	44202	82889
1739	44222	82852
1740	44245	82823
1741	44268	82792
1742	44289	82760
1743	44314	82733
1744	44339	82708
1745	44362	82678
1746	44387	82652
1747	44411	82624
1748	44432	82590
1749	44452	82554
1750	44475	82524
1751	44495	82488
1752	44519	82461
1753	44542	82431
1754	44567	82406
1755	44586	82367
1756	44603	82327
1757	44622	82289
1758	44642	82255
1759	44662	82220
1760	44683	82186
1761	44703	82151
1762	44727	82122
1763	44746	82086
1764	44767	82052
1765	44787	82017
1766	44808	81983
1767	44829	81951
1768	44851	81918
1769	44876	81893
1770	44898	81861
1771	44921	81831
1772	44942	81799
1773	44963	81764
1774	44985	81733
1775	45005	81699
1776	45025	81663
1777	45047	81632
1778	45068	81598
1779	45089	81566
1780	45112	81537
1781	45133	81504
1782	45156	81474
1783	45180	81445
1784	45210	81430
1785	45231	81395
1786	45251	81361
1787	45271	81326
1788	45291	81291
1789	45315	81264
1790	45337	81233
1791	45358	81200
1792	45379	81167
1793	45402	81137
1794	45424	81106
1795	45446	81074
1796	45467	81041
1797	45488	81009
1798	45512	80981
1799	45535	80952
1800	45557	80920
1801	45577	80886
1802	45598	80853
1803	45620	80822
1804	45640	80786
1805	45660	80752
1806	45681	80719
1807	45702	80687
1808	45721	80651
1809	45741	80615
1810	45759	80578
1811	45780	80544
1812	45800	80511
1813	45820	80475
1814	45840	80442
1815	45860	80407
1816	45879	80371
1817	45900	80338
1818	45920	80303
1819	45941	80270
1820	45959	80233
1821	45980	80200
1822	46000	80166
1823	46020	80132
1824	46040	80097
1825	46059	80062
1826	46080	80029
1827	46100	79995
1828	46123	79965
1829	46144	79934
1830	46164	79899
1831	46185	79866
1832	46207	79836
1833	46230	79806
1834	46253	79777
1835	46273	79742
1836	46294	79712
1837	46318	79684
1838	46341	79654
1839	46363	79625
1840	46384	79591
1841	46405	79558
1842	46425	79525
1843	46445	79491
1844	46465	79457
1845	46488	79427
1846	46515	79406
1847	46538	79376
1848	46558	79342
1849	46578	79309
1850	46599	79277
1851	46621	79246
1852	46642	79214
1853	46666	79186
1854	46691	79161
1855	46710	79126
1856	46730	79091
1857	46751	79059
1858	46772	79027
1859	46792	78994
1860	46815	78964
1861	46834	78929
1862	46854	78896
1863	46875	78863
1864	46898	78834
1865	46917	78799
1866	46936	78764
1867	46957	78731
1868	46979	78701
1869	46999	78667
1870	47018	78632
1871	47038	78598
1872	47060	78567
1873	47085	78542
1874	47106	78511
1875	47127	78478
1876	47147	78444
1877	47170	78415
1878	47192	78385
1879	47211	78351
1880	47232	78319
1881	47254	78289
1882	47281	78267
1883	47301	78233
1884	47320	78198
1885	47339	78163
1886	47359	78128
1887	47378	78094
1888	47400	78063
1889	47420	78030
1890	47440	77996
1891	47459	77962
1892	47482	77933
1893	47506	77906
1894	47530	77879
1895	47553	77851
1896	47574	77819
1897	47593	77783
1898	47612	77750
1899	47632	77715
1900	47654	77686
1901	47679	77661
1902	47701	77630
1903	47723	77600
1904	47745	77570
1905	47772	77548
1906	47798	77526
1907	47823	77499
1908	47845	77470
1909	47870	77444
1910	47894	77418
1911	47917	77389
1912	47937	77355
1913	47968	77340
1914	47990	77311
1915	48012	77281
1916	48035	77252
1917	48058	77224
1918	48084	77200
1919	48106	77170
1920	48124	77134
1921	48143	77100
1922	48165	77069
1923	48194	77051
1924	48216	77020
1925	48237	76990
1926	48260	76961
1927	48282	76931
1928	48303	76900
1929	48326	76872
1930	48350	76844
1931	48372	76815
1932	48394	76785
1933	48422	76765
1934	48446	76738
1935	48468	76708
1936	48488	76675
1937	48512	76648
1938	48534	76619
1939	48556	76589
1940	48577	76557
1941	48594	76520
1942	48612	76483
1943	48633	76452
1944	48654	76421
1945	48676	76392
1946	48697	76359
1947	48717	76327
1948	48739	76298
1949	48760	76265
1950	48781	76235
1951	48804	76206
1952	48823	76172
1953	48846	76143
1954	48865	76110
1955	48885	76077
1956	48907	76047
1957	48927	76015
1958	48946	75980
1959	48968	75950
1960	48988	75918
1961	49009	75886
1962	49030	75856
1963	49055	75830
1964	49076	75799
1965	49097	75768
1966	49122	75744
1967	49145	75715
1968	49166	75685
1969	49187	75653
1970	49207	75621
1971	49242	75610
1972	49263	75580
1973	49286	75552
1974	49319	75539
1975	49340	75508
1976	49361	75478
1977	49384	75449
1978	49405	75419
1979	49427	75388
1980	49451	75362
1981	49472	75331
1982	49495	75303
1983	49514	75270
1984	49535	75238
1985	49554	75204
1986	49573	75171
1987	49593	75139
1988	49613	75105
1989	49633	75073
1990	49656	75046
1991	49678	75016
1992	49699	74985
1993	49722	74957
1994	49745	74930
1995	49766	74898
1996	49784	74863
1997	49801	74827
1998	49823	74797
1999	49842	74763
2000	49863	74732
2001	49890	74711
2002	49912	74682
2003	49936	74656
2004	49960	74629
2005	49981	74598
2006	49999	74563
2007	50018	74529
2008	50038	74497
2009	50063	74471
2010	50084	74442
2011	50106	74412
2012	50125	74378
2013	50145	74346
2014	50165	74314
2015	50184	74280
2016	50202	74246
2017	50223	74214
2018	50248	74190
2019	50271	74162
2020	50294	74135
2021	50316	74106
2022	50344	74085
2023	50374	74068
2024	50397	74040
2025	50419	74011
2026	50441	73981
2027	50465	73956
2028	50487	73927
2029	50509	73897
2030	50531	73868
2031	50552	73838
2032	50575	73810
2033	50596	73780
2034	50618	73751
2035	50643	73726
2036	50663	73695
2037	50685	73664
2038	50706	73634
2039	50727	73604
2040	50746	73571
2041	50766	73538
2042	50786	73508
2043	50810	73480
2044	50834	73455
2045	50857	73427
2046	50879	73399
2047	50902	73370
2048	50923	73340
2049	50944	73310
2050	50967	73282
2051	50988	73252
2052	51010	73223
2053	51032	73194
2054	51053	73164
2055	51073	73132
2056	51094	73102
2057	51116	73073
2058	51137	73043
2059	51159	73013
2060	51180	72983
2061	51202	72954
2062	51227	72930
2063	51249	72901
2064	51270	72870
2065	51290	72839
2066	51310	72807
2067	51330	72775
2068	51351	72746
2069	51379	72725
2070	51402	72698
2071	51424	72669
2072	51446	72640
2073	51470	72614
2074	51490	72583
2075	51511	72552
2076	51532	72522
2077	51560	72501
2078	51589	72483
2079	51618	72464
2080	51641	72437
2081	51663	72408
2082	51684	72378
2083	51708	72352
2084	51731	72325
2085	51754	72297
2086	51776	72268
2087	51800	72243
2088	51824	72216
2089	51844	72184
2090	51866	72156
2091	51887	72126
2092	51907	72095
2093	51925	72060
2094	51944	72027
2095	51963	71995
2096	51985	71966
2097	52009	71940
2098	52032	71913
2099	52057	71889
2100	52081	71863
2101	52103	71834
2102	52123	71803
2103	52148	71778
2104	52170	71750
2105	52191	71720
2106	52215	71693
2107	52235	71662
2108	52255	71631
2109	52278	71604
2110	52301	71577
2111	52324	71550
2112	52347	71522
2113	52374	71500
2114	52401	71478
2115	52422	71449
2116	52444	71421
2117	52472	71400
2118	52507	71389
2119	52545	71382
2120	52576	71366
2121	52599	71339
2122	52630	71322
2123	52662	71307
2124	52692	71290
2125	52713	71260
2126	52732	71227
2127	52758	71203
2128	52780	71174
2129	52800	71144
2130	52828	71123
2131	52855	71101
2132	52877	71073
2133	52900	71045
2134	52922	71017
2135	52944	70989
2136	52965	70959
2137	52988	70931
2138	53007	70900
2139	53029	70871
2140	53052	70843
2141	53071	70811
2142	53092	70781
2143	53113	70751
2144	53136	70725
2145	53160	70699
2146	53184	70672
2147	53207	70646
2148	53228	70616
2149	53250	70587
2150	53271	70558
2151	53294	70530
2152	53318	70505
2153	53341	70477
2154	53364	70451
2155	53388	70424
2156	53412	70399
2157	53441	70380
2158	53462	70350
2159	53482	70319
