iter	Passed	Remaining
1666	45254	90481
1667	45279	90450
1668	45303	90417
1669	45328	90385
1670	45352	90352
1671	45377	90321
1672	45402	90288
1673	45429	90261
1674	45453	90228
1675	45482	90204
1676	45509	90177
1677	45535	90147
1678	45562	90120
1679	45586	90087
1680	45610	90055
1681	45636	90025
1682	45661	89993
1683	45688	89965
1684	45714	89936
1685	45740	89907
1686	45765	89876
1687	45788	89841
1688	45813	89810
1689	45839	89779
1690	45863	89747
1691	45887	89713
1692	45912	89682
1693	45935	89648
1694	45960	89616
1695	45986	89586
1696	46012	89556
1697	46039	89530
1698	46063	89496
1699	46087	89463
1700	46111	89431
1701	46140	89407
1702	46168	89381
1703	46192	89349
1704	46218	89318
1705	46241	89285
1706	46263	89247
1707	46290	89219
1708	46315	89189
1709	46341	89160
1710	46366	89128
1711	46391	89096
1712	46419	89072
1713	46456	89063
1714	46488	89047
1715	46523	89035
1716	46553	89011
1717	46581	88987
1718	46608	88959
1719	46637	88936
1720	46665	88911
1721	46693	88885
1722	46718	88854
1723	46746	88829
1724	46774	88803
1725	46797	88769
1726	46823	88738
1727	46847	88705
1728	46872	88674
1729	46895	88640
1730	46920	88610
1731	46946	88580
1732	46971	88549
1733	46996	88519
1734	47023	88490
1735	47050	88462
1736	47079	88439
1737	47104	88409
1738	47127	88374
1739	47151	88342
1740	47177	88312
1741	47204	88283
1742	47227	88249
1743	47253	88220
1744	47278	88189
1745	47300	88153
1746	47323	88119
1747	47348	88087
1748	47373	88056
1749	47396	88022
1750	47422	87992
1751	47447	87961
1752	47474	87934
1753	47501	87906
1754	47526	87876
1755	47550	87843
1756	47574	87810
1757	47597	87776
1758	47622	87746
1759	47646	87712
1760	47671	87681
1761	47699	87657
1762	47725	87627
1763	47764	87621
1764	47787	87587
1765	47811	87555
1766	47836	87523
1767	47859	87490
1768	47886	87461
1769	47912	87432
1770	47937	87401
1771	47961	87369
1772	47987	87341
1773	48012	87310
1774	48038	87280
1775	48063	87250
1776	48090	87222
1777	48114	87190
1778	48138	87157
1779	48162	87125
1780	48189	87097
1781	48214	87066
1782	48237	87032
1783	48258	86995
1784	48284	86965
1785	48307	86932
1786	48330	86898
1787	48355	86866
1788	48378	86832
1789	48401	86798
1790	48423	86762
1791	48450	86734
1792	48477	86708
1793	48505	86682
1794	48529	86650
1795	48555	86620
1796	48581	86592
1797	48610	86568
1798	48633	86535
1799	48658	86504
1800	48684	86475
1801	48715	86455
1802	48748	86438
1803	48774	86409
1804	48800	86381
1805	48823	86347
1806	48847	86315
1807	48870	86280
1808	48894	86248
1809	48919	86216
1810	48942	86183
1811	48966	86150
1812	48989	86116
1813	49012	86083
1814	49038	86054
1815	49063	86023
1816	49085	85987
1817	49109	85955
1818	49133	85922
1819	49158	85893
1820	49182	85860
1821	49208	85831
1822	49234	85802
1823	49260	85773
1824	49284	85741
1825	49311	85713
1826	49336	85684
1827	49361	85653
1828	49387	85624
1829	49411	85592
1830	49437	85564
1831	49468	85543
1832	49494	85515
1833	49523	85491
1834	49549	85462
1835	49573	85430
1836	49598	85399
1837	49620	85364
1838	49652	85345
1839	49687	85332
1840	49719	85313
1841	49748	85290
1842	49780	85272
1843	49811	85251
1844	49838	85224
1845	49866	85199
1846	49896	85177
1847	49922	85149
1848	49948	85120
1849	49975	85092
1850	49997	85057
1851	50022	85027
1852	50047	84997
1853	50072	84966
1854	50096	84934
1855	50120	84902
1856	50145	84871
1857	50171	84842
1858	50196	84813
1859	50221	84781
1860	50245	84749
1861	50268	84717
1862	50293	84686
1863	50316	84652
1864	50341	84622
1865	50363	84587
1866	50387	84554
1867	50413	84526
1868	50442	84502
1869	50466	84470
1870	50489	84436
1871	50516	84410
1872	50542	84381
1873	50566	84348
1874	50590	84316
1875	50611	84280
1876	50635	84247
1877	50658	84215
1878	50687	84192
1879	50711	84159
1880	50736	84129
1881	50763	84102
1882	50788	84072
1883	50812	84039
1884	50835	84006
1885	50859	83974
1886	50892	83957
1887	50915	83923
1888	50939	83892
1889	50967	83866
1890	50992	83836
1891	51014	83802
1892	51040	83772
1893	51064	83742
1894	51089	83710
1895	51114	83681
1896	51138	83649
1897	51163	83619
1898	51193	83597
1899	51222	83572
1900	51247	83542
1901	51280	83526
1902	51308	83500
1903	51332	83469
1904	51359	83442
1905	51387	83416
1906	51413	83389
1907	51443	83366
1908	51469	83337
1909	51493	83305
1910	51518	83275
1911	51542	83244
1912	51569	83217
1913	51595	83188
1914	51618	83156
1915	51644	83126
1916	51667	83093
1917	51695	83068
1918	51729	83053
1919	51754	83023
1920	51779	82992
1921	51803	82960
1922	51826	82927
1923	51852	82899
1924	51876	82867
1925	51902	82838
1926	51926	82807
1927	51949	82774
1928	51974	82743
1929	51997	82711
1930	52020	82678
1931	52046	82649
1932	52072	82620
1933	52097	82590
1934	52120	82558
1935	52147	82531
1936	52172	82501
1937	52201	82476
1938	52226	82447
1939	52252	82418
1940	52276	82387
1941	52301	82358
1942	52326	82326
1943	52352	82299
1944	52376	82268
1945	52406	82245
1946	52432	82217
1947	52458	82187
1948	52480	82154
1949	52503	82120
1950	52527	82089
1951	52551	82058
1952	52576	82027
1953	52601	81998
1954	52624	81965
1955	52649	81934
1956	52674	81904
1957	52701	81878
1958	52728	81851
1959	52756	81826
1960	52782	81798
1961	52805	81764
1962	52829	81734
1963	52854	81703
1964	52883	81679
1965	52914	81658
1966	52943	81635
1967	52968	81605
1968	52992	81574
1969	53015	81541
1970	53043	81515
1971	53070	81489
1972	53097	81463
1973	53123	81435
1974	53146	81402
1975	53170	81370
1976	53198	81344
1977	53222	81313
1978	53246	81282
1979	53270	81250
1980	53293	81218
1981	53316	81185
1982	53340	81153
1983	53362	81120
1984	53388	81090
1985	53412	81060
1986	53436	81028
1987	53469	81010
1988	53494	80981
1989	53518	80950
1990	53544	80922
1991	53572	80896
1992	53598	80868
1993	53623	80838
1994	53648	80808
1995	53674	80780
1996	53698	80750
1997	53724	80721
1998	53752	80696
1999	53778	80667
2000	53804	80639
2001	53832	80614
2002	53860	80589
2003	53885	80558
2004	53909	80528
2005	53932	80495
2006	53956	80463
2007	53979	80431
2008	54002	80399
2009	54027	80369
2010	54051	80338
2011	54075	80306
2012	54099	80276
2013	54124	80245
2014	54148	80215
2015	54172	80183
2016	54198	80156
2017	54222	80125
2018	54251	80100
2019	54277	80072
2020	54302	80043
2021	54326	80011
2022	54351	79983
2023	54377	79953
2024	54406	79930
2025	54433	79903
2026	54458	79874
2027	54485	79847
2028	54510	79818
2029	54536	79789
2030	54561	79760
2031	54585	79729
2032	54610	79699
2033	54638	79673
2034	54662	79644
2035	54691	79619
2036	54717	79590
2037	54740	79558
2038	54763	79527
2039	54791	79501
2040	54814	79469
2041	54839	79439
2042	54865	79410
2043	54890	79382
2044	54916	79353
2045	54941	79324
2046	54967	79295
2047	54991	79265
2048	55017	79236
2049	55043	79208
2050	55067	79178
2051	55093	79149
2052	55118	79121
2053	55144	79092
2054	55169	79063
2055	55196	79036
2056	55221	79006
2057	55245	78976
2058	55269	78944
2059	55293	78914
2060	55317	78883
2061	55342	78853
2062	55370	78828
2063	55398	78803
2064	55422	78772
2065	55448	78744
2066	55473	78714
2067	55496	78683
2068	55521	78653
2069	55546	78623
2070	55571	78595
2071	55596	78564
2072	55620	78534
2073	55656	78520
2074	55685	78496
2075	55709	78466
2076	55734	78435
2077	55758	78404
2078	55783	78376
2079	55806	78343
2080	55831	78314
2081	55854	78281
2082	55877	78250
2083	55905	78224
2084	55931	78196
2085	55955	78166
2086	55978	78133
2087	56004	78106
2088	56030	78077
2089	56055	78048
2090	56085	78026
2091	56114	78002
2092	56143	77978
2093	56169	77949
2094	56202	77932
2095	56230	77906
2096	56255	77877
2097	56283	77852
2098	56310	77826
2099	56343	77807
2100	56371	77782
2101	56400	77758
2102	56428	77733
2103	56457	77709
2104	56482	77680
2105	56507	77650
2106	56533	77622
2107	56557	77592
2108	56582	77563
2109	56608	77534
2110	56631	77503
2111	56656	77474
2112	56684	77448
2113	56709	77418
2114	56734	77389
2115	56760	77361
2116	56785	77332
2117	56810	77303
2118	56836	77274
2119	56862	77247
2120	56888	77219
2121	56913	77190
2122	56937	77158
2123	56960	77127
2124	56985	77098
2125	57010	77068
2126	57033	77037
2127	57058	77007
2128	57083	76977
2129	57111	76952
2130	57136	76924
2131	57161	76894
2132	57188	76868
2133	57214	76840
2134	57236	76806
2135	57259	76774
2136	57281	76741
2137	57305	76711
2138	57333	76686
2139	57359	76658
2140	57385	76630
2141	57409	76599
2142	57433	76568
2143	57457	76538
2144	57480	76506
2145	57504	76476
2146	57529	76446
2147	57552	76415
2148	57575	76383
2149	57599	76352
2150	57621	76319
2151	57646	76290
2152	57669	76259
2153	57699	76236
2154	57725	76209
2155	57752	76181
2156	57779	76154
2157	57803	76124
2158	57828	76095
2159	57851	76064
